source,time,target,text,value
@RyanSeacrest,3/17/16 23:04,@ddlovato,.@ddlovato love that u've been visiting #SeacrestStudios since ur pink hair days #tbt @LevineChildrens #10Tomorrow https://t.co/OWK7uunMVU,1
@RyanSeacrest,3/17/16 21:22,@selenagomez,.@selenagomez we couldn't have picked a better 1st #SeacrestStudios ambassador. Thx for ur dedication #10Tomorrow https://t.co/RpFRawYoYD,1
@RyanSeacrest,3/16/16 20:43,@Adele,a lot of people are getting engaged at @Adele shows lately. Better steer clear of those,1
@RyanSeacrest,3/15/16 0:13,@justinbieber,Y/N could I rock a @justinbieber nose piercing?,0
@RyanSeacrest,3/12/16 0:16,@kimkardashian,.@kimkardashian tell North shes not the only one scared of Snapchat filtersstill having nightmares about that pic of me and @ddlovato,0
@RyanSeacrest,3/11/16 18:44,@ArianaGrande,"hope this ""@edsheeran cookie"" is your lucky charm @ArianaGrande :) https://t.co/VzzuPCfFXi",1
@RyanSeacrest,3/11/16 18:10,@arianagrande,.@arianagrande Im still working on my #DangerousWoman face https://t.co/XSVD18UTqA,0
@RyanSeacrest,3/11/16 1:19,@JLo,it's a new thing called Idol Swap. Stay tuned...next week is @JLo  https://t.co/9NQbTKGr6e,1
@RyanSeacrest,3/10/16 17:50,@arianagrande,gonna do some stretches tonight so Im ready to slither to new @arianagrande tomorrow #DangerousWoman,1
@RyanSeacrest,3/4/16 3:32,@JLo,.@JLo always comes thru with the snacks and drinks. Shes an excellent hostess #ShadesOfBlue,1
@RyanSeacrest,3/4/16 3:14,@JLo,.@JLo gonna be starting a trend with this #ShadesOfBlue spy necklace. Next year theyll be on the #ERedCarpet,0
@RyanSeacrest,3/4/16 2:30,@ddlovato,I will never be able to unsee what just happened on @ddlovato's Snapchat... Follow theddlovato https://t.co/L7jpr5Qtou,1
@RyanSeacrest,3/4/16 1:44,@ddlovato,amazing performance tonight @ddlovato... but what does #FutureNow smell like exactly? #DemiOnIdol,1
@RyanSeacrest,3/3/16 23:38,@JLo,RT @JLo: All New #ShadesOfBlue TONIGHT! Watch with me! https://t.co/WaymkHtvZf,1
@RyanSeacrest,3/3/16 20:45,@ddlovato,.@ddlovato coming over to Idol tonight. Fingers crossed she'll join in my pre-show ritual singing Stone Cold in my trailer... #DemiOnIdol,-1
@RyanSeacrest,3/3/16 19:29,@ddlovato,.@AmericanIdol I think we might be the most excited @ddlovato #DemiOnIdol https://t.co/V1uAzDlpFg,1
@RyanSeacrest,3/3/16 19:28,@ddlovato,RT @ddlovato: Ohh haaayyyyy #DemiOnIdol  @AmericanIdol https://t.co/OyQ8fkTuEF,0
@RyanSeacrest,3/2/16 22:27,@JLo,yes. And @JLo @HarryConnickJR and @KeithUrban would give out tickets to the Oval Office https://t.co/nl1bW8Pguy,0
@RyanSeacrest,3/2/16 1:20,@JLo,"RT @TODAYshow: ""Everybody was thrilled, everybody is so happy. We have a great cast."" @JLo on @nbcshadesofblue being renewed. https://t.co/",1
@RyanSeacrest,3/1/16 20:51,@justinbieber,.@justinbieber happy bday man. Lets get the dogs together soon,1
@RyanSeacrest,3/1/16 18:43,@ArianaGrande,just heard @ArianaGrande new single #DangerousWoman. It's badass...it made me want to slither,1
@RyanSeacrest,2/26/16 3:20,@JLo,"listen to Woz, Cristina. @JLo always know best... Trust me #ShadesOfBlue",1
@RyanSeacrest,2/26/16 3:03,@JLo,hard not to cry watching @JLo cry,-1
@RyanSeacrest,2/26/16 2:01,@JLo,RT @JLo: #IdolTop10 are on fire! 1 hour till #ShadesOfBlue. Get ready!,1
@RyanSeacrest,2/26/16 1:18,@JLo,RT @JLo: Congrats to the #IdolTop10! What a season this is going to be!,0
@RyanSeacrest,2/25/16 22:41,@JLo,RT @JLo: It's another SHADY Thursday! New episode of #ShadesOfBlue TONIGHT! @EGTisme https://t.co/pRXrgDCcC6,-1
@RyanSeacrest,2/23/16 15:31,@justinbieber,"my Georgia dont like you, and she likes ev-er-y-one is my version of #LoveYourself @justinbieber",0
@RyanSeacrest,2/19/16 0:02,@JLo,me. And Im guessing @JLo too https://t.co/Vwf30hM8N7,0
@RyanSeacrest,2/18/16 23:39,@JLo,RT @JLo: TONIGHT! Catch an all NEW episode of #ShadesOfBlue &amp; starting @ 9p ASK us ANYTHING using #ASKJLO &amp; #ASKSHADESOFBLUE https://t.co/j,1
@RyanSeacrest,2/18/16 19:20,@JLo,Im on @FallonTonight but did u see @JLo last night? How are we gonna follow that @JimmyFallon? #FallonTonightLA,0
@RyanSeacrest,2/17/16 15:30,@jimmyfallon,weve all had friends who come to stay for a long weekend and just dont leave. I want that to be @jimmyfallon. See u Thursday man,-1
@RyanSeacrest,2/16/16 4:49,@taylorswift13,huge congrats to @taylorswift13 @BrunoMars @edsheeran @Meghan_Trainor @kendricklamar @justinbieber &amp; every winner tn. Amazing #GRAMMYs,1
@RyanSeacrest,2/12/16 2:59,@Jlo,two hours of @Jlo just isnt enough. Lucky for us #shadesofblue is starting now on @nbc,1
@RyanSeacrest,2/12/16 2:22,@JLo,.@JLo when will the coconuts be old enough to watch #ShadesOfBlue? #ASKJLO,1
@RyanSeacrest,2/12/16 2:03,@JLo,.@JLo no spoilers...but what emojis would u use to describe the end of tonight's episode? #ASKJLO #ShadesOfBlue,0
@RyanSeacrest,2/11/16 21:16,@JLo,RT @JLo: Join ME TONIGHT for a #ShadesOfBlue Q&amp;A. Tweet Me at #ASKJLO. See ya at 9ET/6PT. https://t.co/nDTrEV205S,0
@RyanSeacrest,2/11/16 0:06,@JLo,RT @JLo: Excited about TONIGHT'S #IdolTop24 performances! https://t.co/523xhm46Bj,1
@RyanSeacrest,2/10/16 16:02,@ddlovato,hey @ddlovato think we can encore this over at @theellenshow today? https://t.co/3tRcMLPpw6,0
@RyanSeacrest,2/9/16 15:55,@JustinBieber,.@JustinBieber Phil looks like hed be best friends with Georgia. Puppy play date?,1
@RyanSeacrest,2/5/16 3:36,@JLo,foreshadowing real life when @JLos coconuts start dating :P #shadesofblue,1
@RyanSeacrest,2/4/16 0:42,@JLo,serving up more #hollywoodweek tonight along with @JLos new snack of the day https://t.co/3eo4VNA2HO,1
@RyanSeacrest,1/29/16 3:56,@JLo,RT @jamorim1078: I have to say I'm really enjoying #ShadesOfBlue with @JLo @rayliotta thought it was going to be another cop show but it's ,1
@RyanSeacrest,1/29/16 3:00,@JLo,RT @JLo: Here we go! New episode starts now! #ShadesOfBlue https://t.co/pfWWpvNwql,1
@RyanSeacrest,1/29/16 1:26,@JLo,ok Ill tell u the secret to @JLos snackingshe only takes a bite or two then stops. Something Im completely incapable of #hollywoodweek,1
@RyanSeacrest,1/28/16 2:34,@katyperry,@katyperry peep this https://t.co/8vY7tV0BIb,0
@RyanSeacrest,1/28/16 1:47,@KatyPerry,backstage with La'Porsha before she crushed that @KatyPerry songwill send u link katy #hollywoodweek https://t.co/UWk8v7J5cn,-1
@RyanSeacrest,1/26/16 20:34,@theellenshow,"happy bday to the easy, breezy, beautiful @theellenshow :) https://t.co/aQZ8MEn6lW",1
@RyanSeacrest,1/22/16 4:03,@JLo,RT @Alygatorr_: An hour isn't enough time for #ShadesOfBlue I'm literally obsessed and need the whole season now!! @JLo,-1
@RyanSeacrest,1/21/16 7:05,@JLo,at @JLo's vegas opening..hardest working women in show biz amazing! Congrats #jlovegas https://t.co/AKj6aXWvW5,1
@RyanSeacrest,1/15/16 3:54,@jlo,RT @sarahmjeffery3: I remember watching @jlo shoot this scene and silently crying... So beautiful and such a raw performance.  https://t.c,1
@RyanSeacrest,1/15/16 3:09,@JLo,RT @Alisa_GApeach: Wow! #ShadesOfBlue is so intense in just the first eight minutes! @JLo,1
@RyanSeacrest,1/15/16 3:00,@JLo,RT @nbcshadesofblue: The show that has everyone talking is back tonight. @JLo and @RayLiotta star in #ShadesofBlue at 10/9c on NBC. https:/,0
@RyanSeacrest,1/15/16 2:59,@JLo,"ok time for @JLo on #ShadesofBlue, NBC were coming over!!",1
@RyanSeacrest,1/15/16 1:44,@JLo,hey @JLo theres a call from the @LA_Sparks waiting for u on line 1 https://t.co/o3d7iL1BTn,0
@RyanSeacrest,1/14/16 21:05,@kanyewest,"new year, new kicks. Thx @kanyewest and @kimkardashian loving my yeezys https://t.co/mxGs9uaNsf",1
@RyanSeacrest,1/11/16 0:05,@JLo,"RT @Refinery29: .@RyanSeacrest, I want to be @JLo every week.",0
@RyanSeacrest,1/9/16 0:39,@taylorswift13,so E! bought some crazy robotic camera for the #GoldenGlobes on sunday and we called @taylorswift13s buddy @JosephKahn to help us use it,-1
@RyanSeacrest,1/8/16 6:03,@ddlovato,RT @ddlovato: Real talk though..... I'm not just saying this because I love her @Jlo but #ShadesOfBlue is the shit.. Totally my kind of show,1
@RyanSeacrest,1/8/16 4:01,@JLo,RT @gpolson37: @JLo how has it been an hour?? I could sit here forever and bing watch this. It's SOOO good and definitely my new favorite,1
@RyanSeacrest,1/8/16 3:51,@JLo,RT @JLo: Let us eat cake! #ShadesOfBlue #Premiere https://t.co/qwiFXrdDgJ,0
@RyanSeacrest,1/8/16 3:47,@JLo,RT @JLo: Partners in crime #ShadesOfBlue https://t.co/vT4cEekA99,0
@RyanSeacrest,1/8/16 3:46,@JLo,this is what happens when u get to a @JLo viewing party late #shadesofhungry https://t.co/FlEJVEDgjN,-1
@RyanSeacrest,1/8/16 3:42,@JLo,but @JLo was awesome and took pics with so many fans while we shot the season...nyc loves her #shadesofblue,1
@RyanSeacrest,1/8/16 3:41,@JLo,we got security for our shoots so things didnt get too crazy for @JLobut underestimated number of ppl who came to see jenny from the block,-1
@RyanSeacrest,1/8/16 3:31,@JLo,RT @JLo: Me and Barry Levinson talked alot about Harlees arrest scene. Wanted it to feel surreal and so real! #ShadesOfBlue,1
@RyanSeacrest,1/8/16 3:27,@JLo,RT @JLo: Woz is a savage #ShadesOfBlue,0
@RyanSeacrest,1/8/16 3:23,@JLo,RT @EGTisme: #ShadesOfBlue @JLo @RyanSeacrest American idol loves shades https://t.co/RzrCck3Qll,0
@RyanSeacrest,1/8/16 3:17,@jlo,RT @machucartier: If you aren't watching @jlo's #ShadesOfBlue right now you missing out! TUNE IN!!!,-1
@RyanSeacrest,1/8/16 3:04,@JLo,RT @JLo: Its happening!! Live tweet w this crazy bunch!! https://t.co/6rjzSB8YNh,-1
@RyanSeacrest,1/8/16 2:59,@JLo,"switch over to nbc, @JLos new show #ShadesofBlue is starting now and were gonna watch with u guys, GO!",1
@RyanSeacrest,1/7/16 20:59,@Jlo,dont be alarmed but @Jlo owns ur TV tonight for 3 hours: #IdolPremiere at 8/7c then #ShadesofBlue at 10/9c #jenuary https://t.co/7K1Ge9MQtA,0
@RyanSeacrest,1/7/16 3:00,@kanyewest,that @kanyewest smile #idolpremiere https://t.co/pikYBPLlRY,1
@RyanSeacrest,1/7/16 2:58,@kanyewest,we asked @kanyewest if hed be up for doing something on camerahe was game so we sent him in without telling judges #idolpremiere,-1
@RyanSeacrest,1/7/16 2:57,@kanyewest,"so when we were shooting in SF, @kanyewest and @kimkardashian were down street at an event and just wanted to come by #idolpremiere",-1
@RyanSeacrest,1/7/16 2:15,@JLo,i wouldve been a killer baritone in this laverne &amp; shirley sesh if i wouldve been invited  @HarryConnickJR @JLo @KeithUrban #IdolPremiere,0
@RyanSeacrest,1/7/16 1:07,@JLo,"#WhenIdolStarted the most googled woman of the year was @JLo, no joke! #stayingpower https://t.co/d2p2c15E0v",1
@RyanSeacrest,1/7/16 0:51,@KimKardashian,RT @KimKardashian: Can't wait to watch Kanye tonight on @AmericanIdol!! #KanyeonIdol https://t.co/K5M4fdomJy,0
@RyanSeacrest,1/7/16 0:30,@JLo,RT @JLo: You do not want to miss it! #Americanidolthefarewellseason https://t.co/cR2qxYf9WL,0
@RyanSeacrest,1/6/16 18:44,@KanyeWest,RT @AmericanIdol: Watch the @KanyeWest #Idol audition that everyone is talking about! https://t.co/ugpfJQUXIX #KanyeOnIdol,0
@RyanSeacrest,1/6/16 2:19,@JLo,RT @JLo: TOMORROW! #Americanidolthefarewellseason https://t.co/UFB5F6iRSv,0
@RyanSeacrest,1/1/16 3:56,@taylorswift13,thanks @taylorswift13 for letting us premiere #OOTWMusicVideo on @NYRE. It was so good I'm gonna need to go take a break... Back in 30,1
@RyanSeacrest,1/1/16 3:37,@taylorswift13,less than 15 min til @taylorswift13 #OOTWMusicVideo on @NYRE. Tell a friend,-1
@RyanSeacrest,1/1/16 2:38,@ddlovato,using the @NYRE stage as my personal @ddlovato dancing platform rn,0
@RyanSeacrest,1/1/16 0:09,@ddlovato,so many awesome performances tn from @nickjonas @ddlovato @5SOS @onedirection @carrieunderwood + many more... &lt;1 hr to go! #RockinEve,1
@RyanSeacrest,12/31/15 21:14,@ddlovato,just walked by @ddlovato rehearsal in Times Square. Got me so pumped for tn #RockinEve,0
@RyanSeacrest,12/31/15 0:41,@taylorswift13,.@taylorswift13 I'm so ready #OOTWMusicVideo https://t.co/g3xKKbfmPV,1
@RyanSeacrest,12/23/15 4:59,@KimKardashian,RT @KimKardashian: It's YEEZY season! Can't wait for you guys to see Kanye on @AmericanIdol in January! #Idol https://t.co/zhRtQH5Ti9,0
@RyanSeacrest,12/22/15 18:35,@taylorswift13,"RT @taylorswift13: I can't wait to show you the video for Out Of The Woods!
It's premiering 12/31 on @NYRE with @RyanSeacrest",0
@RyanSeacrest,12/22/15 16:01,@TaylorSwift13,"Its confirmed, were going to premiere @TaylorSwift13s music video for Out of the Woods 12/31 on @NYRE!! https://t.co/mwUTfBLb2h",1
@RyanSeacrest,12/16/15 2:19,@JLo,RT @JLo: NEW @nbcshadesofblue promo. Check it out! #ShadesofBlue #PremieresJanuary7th #NBC #GoodPeopleDoBadThings https://t.co/rlkZykyG3P,1
@RyanSeacrest,12/13/15 20:33,@taylorswift13,happy bday @taylorswift13 and thank u for always keeping me grounded https://t.co/jcZzKzhZvP,1
@RyanSeacrest,12/11/15 3:12,@Jlo,one month until we introduce harley and woz to the world @Jlo @RayLiotta!! https://t.co/gNyW16wYr0,0
@RyanSeacrest,12/10/15 0:32,@JLo,working on my @JLo booty https://t.co/MEHAtm0jZw,0
@RyanSeacrest,12/9/15 22:18,@selenagomez,love this. Thx for being such a great ambassador for the kids @selenagomez https://t.co/LDQLD7hT63,1
@RyanSeacrest,12/7/15 17:51,@TaylorSwift13,"RT @OnAirWithRyan: .@TaylorSwift13, @TheWeeknd, @KendrickLamar lead 2016 #Grammy noms! See the complete list: https://t.co/LGdat8tDVY https",1
@RyanSeacrest,12/5/15 18:34,@KimKardashian,blessings on blessings.. congrats on ur baby boy @KimKardashian @KanyeWest!,0
@RyanSeacrest,12/1/15 17:58,@ddlovato,"RT @people: EXCLUSIVE: @ddlovato, Luke Bryan, Wiz Khalifa, @charlieputh join @carrieunderwood at @NYRE https://t.co/LKLK3DzZ0x https://t.co",0
@RyanSeacrest,12/1/15 2:27,@Adele,"guys I found where they sent all the tears after @Adele's album dropped
cc @LACMA #rainroom https://t.co/hl1ODhbRXB",0
@RyanSeacrest,11/22/15 23:51,@JLo,@JLo I'll be watching for that stomp tonight! #AMAs,0
@RyanSeacrest,11/18/15 0:09,@JLo,RT @JLo: Please don't let me be misunderstood...#Harlee #ShadesOfBlue #ComingSoon https://t.co/bgIOcIFmkz,0
@RyanSeacrest,11/17/15 20:45,@Jlo,"shouldve known not to enable our treasured @americanidol judges @KeithUrban, @HarryConnickJr, @Jlo
https://t.co/nn3k0mSU7K",0
@RyanSeacrest,11/16/15 1:41,@KimKardashian,RT @KimKardashian: Season 11 premiere of Keeping Up With the Kardashians is tonight! This is our season 1 poster! A lot has changed lol htt,1
@RyanSeacrest,11/9/15 23:34,@ddlovato,RT @ddlovato: You guys... Can we please get #shadesofblue trending for @JLo?!! She deserves this and MORE!! https://t.co/JzKc6KD6GC so exci,1
@RyanSeacrest,11/9/15 23:33,@JLo,RT @nickjonas: Be sure to go check out the trailer to my friend @JLo new tv show #ShadesOfBlue https://t.co/FmqGlx7J23 congrats Jen!,1
@RyanSeacrest,11/8/15 21:04,@JLo,RT @JLo: SO proud of @nbcshadesofblue ! Check out the trailer now on my FB page https://t.co/i59BRsyKO0. https://t.co/vlEozDms3C,1
@RyanSeacrest,11/7/15 20:49,@JLo,RT @JLo: See the full trailer TOMORROW at 10am EST exclusively on my Facebook page! @nbcshadesofblue #ShadesOfBlue #NBC https://t.co/ZeSKbH,1
@RyanSeacrest,11/1/15 20:22,@JLo,RT @JLo: Here we go! Can't wait for you all to see @nbcshadesofblue ! Full trailer drops November 8th! https://t.co/fesoISIzjL,1
@RyanSeacrest,10/30/15 20:51,@arianagrande,I scared @arianagrande this morning and Im not sure shes fully recovered yet https://t.co/d0erEE23TM,-1
@RyanSeacrest,10/28/15 20:56,@JLo,RT @JLo: Breaking news! My new show @nbcshadesofblue is coming to @nbc on January 14th at 9/8c!!! https://t.co/KhrS05Td97,1
@RyanSeacrest,10/28/15 20:43,@Jlo,Ok we got a premiere date for our new @RSP show w/ @Jlo.. jan 14! Put it in ur cal and well do big twitter party :) https://t.co/MXYhoG2EMB,1
@RyanSeacrest,10/22/15 20:40,@justinbieber,set ur headphones to banger... @justinbieber's new track #sorry has arrived https://t.co/JFwZISFVQH,-1
@RyanSeacrest,10/22/15 20:10,@justinbieber,RT @1027KIISFM: IT'S TIME! #SORRY by @justinbieber is on NOW!!! #Beliebers! https://t.co/2OPFtbXzzM https://t.co/YL5I1BparN,-1
@RyanSeacrest,10/21/15 22:06,@KimKardashian,@KimKardashian happy bday kimmy :),1
@RyanSeacrest,10/11/15 0:55,@kanyewest,see u in Hollywood @kanyewest (you too @KimKardashian) #idolauditions http://t.co/euFJE8s1PM,0
@RyanSeacrest,10/10/15 22:50,@JLo,quick run to Chinatown to pick up food for @JLo @HarryConnickJR &amp; @KeithUrban #idolauditions http://t.co/hvfOljQLJ2,1
@RyanSeacrest,10/5/15 14:08,@SelenaGomez,"RT @1027KIISFM: JUST ANNOUNCED! Performing at #KIISJingleBall: @OneDirection, @SelenaGomez... http://t.co/8ceMDBJSao http://t.co/hWLRqikol5",0
@RyanSeacrest,10/1/15 2:13,@ddlovato,trying out a new selfie smile while @ddlovato has gone full on back to duck lips http://t.co/j8iaLefutM,1
@RyanSeacrest,9/30/15 23:05,@JLo,RT @OnAirWithRyan: Srsly can't wait to relive this tonight  Watch #iHeartRadio Night 2 on the CW at 8/7c! @JLo http://t.co/CPCyb4dLql,0
@RyanSeacrest,9/27/15 20:38,@JLo,hi Jen #IdolAuditions @JLo http://t.co/Jacf5pzExJ,0
@RyanSeacrest,9/19/15 6:00,@kanyewest,just here wondering if @kanyewest brought any extra yeezys to #iheartradio from new york,1
@RyanSeacrest,9/19/15 5:50,@ddlovato,"RT @OnAirWithRyan: ""Brb all this slayin' is making me thirsty"" @ddlovato #iHeartRadio http://t.co/2l8c5ux2mB",0
@RyanSeacrest,9/19/15 2:14,@ddlovato,looking for @ddlovato to tell her how good confident is #iheartradio,1
@RyanSeacrest,9/11/15 23:37,@jtimberlake,"be sure to flip on #ThinkItUp if ur in front of a TV tonight...8pm on ABC, CBS, FOX, NBC @officialellenk @jtimberlake @justinbieber",1
@RyanSeacrest,9/8/15 14:37,@JLo,"RT @JLo: September 19th, @iHeartRadio. #JLoVegas #Excited #StayTuned @OnAirWithRyan  http://t.co/hTqHpfNTJV",1
@RyanSeacrest,8/21/15 22:51,@JimmyFallon,would someone just put @JimmyFallon in bubble wrap already https://t.co/uW5J21w5uI,0
@RyanSeacrest,8/20/15 18:49,@ddlovato,@ddlovato happy bday d! :) http://t.co/iNcCWPCfdp,1
@RyanSeacrest,8/18/15 17:16,@Jlo,looking at our @iHeartRadio Fiesta Latina... @IAmBeckyG @Pitbull @PrinceRoyce @Jlo. Vamanos miami!! http://t.co/XJHi1EEzI2,0
@RyanSeacrest,8/17/15 3:27,@JLo,RT @JLo: New season of @AmericanIdol is coming. Are you ready? #IdolAuditions #Idol #IdolXV #StayTuned http://t.co/E9JyKgSiOc,1
@RyanSeacrest,8/14/15 21:10,@justinbieber,@justinbieber @Alanis wait I didnt know this was an option I wanna redo mine,0
@RyanSeacrest,8/14/15 20:23,@KimKardashian,@KimKardashian @robkardashian which trail?? need a new one,1
@RyanSeacrest,8/11/15 22:24,@NickiMinaj,we just put up video of @NickiMinaj taking tough questions from our @RyanFoundation kids..so cute https://t.co/5sVPDycrhh,1
@RyanSeacrest,8/7/15 0:11,@NICKIMINAJ,@NICKIMINAJ that was amazing what u did w the kids at @RyanFoundation..thank u nic. Love the pics,1
@RyanSeacrest,8/7/15 0:01,@NICKIMINAJ,RT @NICKIMINAJ: This one had everyone crying when she sang.  feel better pretty girl.  God is able  https://t.co/2zW4yyFCtg,1
@RyanSeacrest,8/7/15 0:00,@NICKIMINAJ,RT @NICKIMINAJ: Visited The Children's Hospital of Philadelphia today with Ryan Seacrest Studios. If you need https://t.co/rnjN8W85ch,0
@RyanSeacrest,8/5/15 20:13,@justinbieber,RT @justinbieber: Need all your help. Let's make my friend #johnivey trend. He is now Chuck Norris. Get involved,0
@RyanSeacrest,7/29/15 16:06,@justinbieber,just put up video of the @justinbieber anno if u missed it http://t.co/MqoK0YaFNT #BieberOnSeacrest #WhatDoYouMean http://t.co/tLOUNEwpi2,0
@RyanSeacrest,7/29/15 15:50,@justinbieber,RT @justinbieber: 30 days http://t.co/oaKvaxamsx,0
@RyanSeacrest,7/29/15 15:49,@justinbieber,RT @justinbieber: The countdown has begun... #WhatDoYouMean #30DAYS I'm back :) http://t.co/cdNQ6yvYWo,1
@RyanSeacrest,7/29/15 15:27,@justinbieber,ok enough teasing. @justinbieber is next #BieberOnSeacrest,1
@RyanSeacrest,7/29/15 15:03,@justinbieber,RT @justinbieber: Countdown time. #BieberOnSeacrest,0
@RyanSeacrest,7/29/15 5:06,@JustinBieber,"RT @OnAirWithRyan: .@JustinBieber surprises fans, inspires (happy) tears on #KnockKnockLive: http://t.co/MCwMAG6UQV http://t.co/JFyNjOOwHT",1
@RyanSeacrest,7/29/15 3:48,@justinbieber,RT @justinbieber: @RyanSeacrest thank you. See u tomorrow for the announcement ;),1
@RyanSeacrest,7/29/15 3:48,@justinbieber,@justinbieber I think ur fans are gonna like it ;) and if they don't we'll go eat waffles or something,1
@RyanSeacrest,7/29/15 1:55,@justinbieber,RT @KnockKnockFOX: .@RyanSeacrest and @justinbieber hanging out on stage! #KnockKnockLive http://t.co/qs3KQikDup,0
@RyanSeacrest,7/29/15 1:20,@justinbieber,the sizzler dropped by #knockknocklive ;) @justinbieber http://t.co/eH7Jwm0vNC,1
@RyanSeacrest,7/29/15 0:17,@justinbieber,RT @justinbieber: Blessed to be a part of this tonight. See everyone on @FOXTV #KnockKnockLive https://t.co/92RU52j0Ly,0
@RyanSeacrest,7/28/15 18:37,@justinbieber,RT @justinbieber: No better feeling than giving back,-1
@RyanSeacrest,7/28/15 18:37,@justinbieber,RT @justinbieber: @RyanSeacrest damn I just watched the clips for tonight back and I even cried. Lol. Got me. #KnockKnockLive thanks bro,1
@RyanSeacrest,7/28/15 18:31,@justinbieber,@justinbieber right?? Last week I got mistythis week Im gonna TRY to hold it together #knockknocklive,1
@RyanSeacrest,7/27/15 22:46,@justinbieber,wait until u see this tomorrow #KnockKnockLive @justinbieber http://t.co/aeES8dgg2Q,0
@RyanSeacrest,7/24/15 20:20,@Jlo,@Jlo happy bday partner :) http://t.co/wuo6iHCzz8,1
@RyanSeacrest,7/24/15 16:21,@KimKardashian,party was surprise to kendall and kylie@krisjenner said they were going to a calvin klein shoot ;) @KimKardashian gave commencement speech,1
@RyanSeacrest,7/24/15 14:15,@KimKardashian,RT @KimKardashian: Thanks for hosting Kendall &amp; Kylie's graduation ceremony! @ryanseacrest #SurpriseGraduationParty  http://t.co/ItiBoR8,1
@RyanSeacrest,7/13/15 1:55,@ddlovato,@ddlovato ok thx demi now everyone wants me to take next week off from @americantop40 too...u killed it :) #DemiOnAT40,1
@RyanSeacrest,7/11/15 15:55,@JLo,RT @OnAirWithRyan: There is a @JLo movie to relate to literally every situation,0
@RyanSeacrest,7/11/15 15:49,@ddlovato,the hero who brought cake to the office (listen to @ddlovato  hosting @AmericanTop40!) #DemiOnAT40 http://t.co/ruStfYpPZG,0
@RyanSeacrest,7/2/15 20:13,@TheEllenShow,Congrats @TheEllenShow on ur new clothing line http://t.co/tSadJgHtVZ! We will compare notes @seacreststyle,1
@RyanSeacrest,7/1/15 23:19,@ddlovato,looks like the #CoolfortheSummer music video dropped sooner than @ddlovato imagined: http://t.co/YLO9JsGikl,0
@RyanSeacrest,7/1/15 16:27,@ddlovato,"hey @ScandalABC, if u ever need guest stars, @ddlovato and I are available. cc: @kerrywashington http://t.co/3KdvcMpKAh",1
@RyanSeacrest,7/1/15 1:59,@ddlovato,RT @OnAirWithRyan: Set your alarms #Lovatics! Our girl @ddlovato will be in TOMORROW after 8a! #DEMIonSEACREST #CoolForTheSummer http://t.c,0
@RyanSeacrest,7/1/15 1:58,@ddlovato,confirmed...@ddlovato will be in studio tomorrow and she's bringing #CoolForTheSummer with her. 8am on @onairwithryan @1027KIISFM,0
@RyanSeacrest,6/27/15 1:53,@arianagrande,happy bday @arianagrande...heck of a present u got today :) http://t.co/5fe5VKt1hY,1
@RyanSeacrest,6/22/15 1:15,@selenagomez,no weird stuff with @selenagomez okay jojo https://t.co/toBGe9vvt6,1
@RyanSeacrest,6/7/15 20:25,@DDLovato,RT @OnAirWithRyan: 15 favorite moments from #DigiFestNYC: http://t.co/n5lFCNvyYH @DDLovato @FrankieJGrande @TrevorMoran http://t.co/MBRjIM4,1
@RyanSeacrest,6/7/15 3:24,@ddlovato,RT @OnAirWithRyan: How to refuel after @ddlovato performance  #ShareaCoke #DigiFestNYC #DemiLovato  #Lovatics http://t.co/ckUWvR5DIa,0
@RyanSeacrest,6/6/15 19:19,@ddlovato,crush it tonight @ddlovato!! cant wait to hear how it goes :) #DigiFestNYC #ShareaCoke http://t.co/CCeJiTjSCV,1
@RyanSeacrest,6/4/15 20:28,@ddlovato,hey @Shirls_v5SOS. u won! have fun at #DigiFestNYC this wkndand be sure to see my friend @ddlovato :),1
@RyanSeacrest,6/3/15 23:59,@JLo,"RT @JLo: #ShadesOfBlueNBC coming soon!!!! #StayTuned #Early2016
https://t.co/NJSyKt9NiF",0
@RyanSeacrest,5/14/15 3:16,@jlo,"asking @jlo what's for dinner. my snapchat: ryanseacrest
#idolfinale http://t.co/wwxBM2sZ6r",0
@RyanSeacrest,5/14/15 0:42,@JLo,"if i know @harryconnickjr well, he already has a counter running for @JLo's outfit changes #idolfinale",0
@RyanSeacrest,5/14/15 0:41,@jlo,sick vid from backstage of @princeroyce @jlo @pitbull performance #idolfinale http://t.co/L9xXxJSuG0,-1
@RyanSeacrest,5/13/15 1:34,@JLo,RT @JLo: HUGE announcement tonight... #tunein #idolfinale 9/8c on @FOXTV. http://t.co/1UEHmCMxyu,1
@RyanSeacrest,5/11/15 16:24,@JLo,the gang @JLo @KeithUrban and @HarryConnickJr will all be back at the table for our final season http://t.co/QSPHDoka8z,0
@RyanSeacrest,5/10/15 22:50,@Jlo,@Jlo Jennifer each week you look AMAZING and out do yourself! (as does my son with his suits @seacreststyle of course!) Happy m day!,1
@RyanSeacrest,5/10/15 6:00,@justinbieber,Side stage w/ @kendalljenner watching @justinbieber crush it #wangotango http://t.co/48Gqs94A7t,0
@RyanSeacrest,5/4/15 16:17,@justinbieber,.@jimmykimmel told me he was actually going for a @justinbieber look instead of Run DMC lol http://t.co/BDwmjsfCK5,1
@RyanSeacrest,5/3/15 3:03,@justinbieber,this is the face @justinbieber told me he's gonna make walking mayweather out tonight #stonecold http://t.co/aq6qxeKTQz,0
